lat,long
41.88596,-87.61666
41.94263,-87.64798
41.93659,-87.65546
42.02112,-87.66844
41.9168,-87.67278
41.93261,-87.79106
41.93801,-87.68118
41.93892,-87.68066
41.94617,-87.64309
41.91687,-87.70811
41.90429,-87.69748
41.89182,-87.66364
41.82408,-87.62597
41.9776,-87.68409
41.91876,-87.67782
41.89572,-87.63412
41.92067,-87.71722
41.95568,-87.65174
41.9192,-87.71277
41.89165,-87.633
41.80045,-87.59822
41.76042,-87.56215
41.99313,-87.65843
41.99283,-87.65863
41.99251,-87.65876
41.99323,-87.65945
41.89474,-87.62987
41.89505,-87.62873
41.89207,-87.66336
41.9328,-87.71092
41.88786,-87.61614
41.95972,-87.65148
41.89533,-87.63294
41.90281,-87.62538
41.95784,-87.69056
41.89427,-87.65808
41.89397,-87.65722
41.96982,-87.70518
41.90174,-87.62645
41.90192,-87.62652
41.97315,-87.6997
41.80855,-87.60979
41.8787,-87.64844
41.85893,-87.66071
41.89272,-87.62922
41.89298,-87.62944
41.89275,-87.62775
41.89302,-87.62932
41.89171,-87.62825
41.89087,-87.6289
41.89168,-87.62919
41.89274,-87.62951
41.89235,-87.62935
41.89283,-87.62862
41.89171,-87.6295
41.93058,-87.71631
41.90296,-87.6332
41.78494,-87.59999
41.78414,-87.61032
41.9556,-87.69894
41.8975,-87.68959
41.91278,-87.65086
41.98731,-87.66343
41.89094,-87.6272
41.95842,-87.6492
41.91091,-87.64169
41.89667,-87.68419
41.97017,-87.65566
41.92646,-87.7077
41.80136,-87.59375
41.91492,-87.67266
41.91063,-87.67203
41.88735,-87.6309
41.97136,-87.6627
41.94927,-87.65244
41.95061,-87.67199
41.89218,-87.6952
41.79727,-87.59696
41.89961,-87.66733
41.9046,-87.62985
41.90293,-87.62508
41.92347,-87.68846
41.85253,-87.66764
41.85374,-87.66919
41.74888,-87.60668
41.96032,-87.65536
41.89503,-87.62772
41.9095,-87.66436
41.79386,-87.59469
41.77031,-87.57537
41.90925,-87.67215
41.87662,-87.73044
41.94745,-87.66957
41.97945,-87.65765
41.86707,-87.71873
41.90195,-87.62655
41.90303,-87.62679
41.95165,-87.67007
41.88255,-87.64068
41.94556,-87.706
41.92191,-87.71413
41.9156,-87.63671
41.93384,-87.71279
41.98501,-87.66215
41.80158,-87.60254
41.9063,-87.63037
41.78388,-87.61084
41.9479,-87.75257
42.01697,-87.68735
42.01747,-87.68667
41.9173,-87.69085
41.91934,-87.68729
41.92001,-87.68585
41.89234,-87.61808
41.89903,-87.62985
41.89808,-87.62076
41.919,-87.71179
41.96735,-87.69119
42.01606,-87.6884
41.89958,-87.69018
41.89901,-87.69133
41.89918,-87.69005
41.89075,-87.62147
41.84926,-87.68328
41.89968,-87.69127
41.9479,-87.65079
41.90287,-87.62825
41.94,-87.78711
41.95067,-87.6878
41.8569,-87.67742
41.89862,-87.66732
41.90466,-87.66945
41.80186,-87.59219
41.87517,-87.73437
41.95294,-87.64542
41.97733,-87.68869
41.82965,-87.67652
41.81006,-87.62269
41.83099,-87.67647
41.82908,-87.67684
42.00502,-87.66283
41.93839,-87.66388
42.00488,-87.66368
41.93976,-87.66393
41.93649,-87.6982
41.98201,-87.8184
41.94455,-87.67978
41.83883,-87.65602
41.89692,-87.67252
41.98229,-87.66469
41.94401,-87.64645
42.0169,-87.68674
42.01586,-87.68668
41.91093,-87.63303
41.97116,-87.67598
41.88699,-87.62629
41.9578,-87.6455
41.83936,-87.64955
41.85185,-87.66949
41.85488,-87.62446
41.85493,-87.62588
41.94356,-87.66597
41.94287,-87.64655
41.96923,-87.69723
41.8165,-87.67804
41.88421,-87.77371
41.90849,-87.62802
41.87767,-87.68301
41.90108,-87.63444
41.85801,-87.63222
41.87994,-87.68721
41.94693,-87.65102
41.88055,-87.62845
41.8835,-87.62489
41.93883,-87.6647
41.84769,-87.64651
41.9128,-87.71412
41.85331,-87.69642
41.98664,-87.65597
41.98684,-87.80689
41.83476,-87.65285
41.88704,-87.61988
41.87333,-87.68996
41.91793,-87.68874
42.0038,-87.69745
41.78317,-87.62977
41.78359,-87.63043
41.90945,-87.69866
41.72199,-87.62165
41.88269,-87.70733
41.89568,-87.63214
41.91124,-87.70483
41.83349,-87.64958
41.94547,-87.64949
41.91391,-87.72853
41.87202,-87.7137
41.8725,-87.71334
41.87254,-87.71476
41.87208,-87.71463
41.87334,-87.71495
41.87319,-87.71523
41.88145,-87.69654
41.87322,-87.71309
41.874,-87.71324
41.87355,-87.71522
41.87393,-87.71516
41.87182,-87.71381
41.87175,-87.71335
41.87325,-87.71473
41.87184,-87.71524
41.87257,-87.7134
41.87177,-87.71385
41.94473,-87.65072
41.94653,-87.65505
41.84388,-87.64278
41.93913,-87.68585
41.93604,-87.71937
41.94382,-87.68015
41.99415,-87.78362
41.83516,-87.61385
41.87168,-87.655
41.94049,-87.68548
41.93386,-87.66037
41.94689,-87.65137
41.98857,-87.66425
41.92771,-87.6394
41.85717,-87.64145
41.968,-87.65364
41.79117,-87.6217
41.98333,-87.82036
41.95827,-87.69902
41.88518,-87.65114
41.91802,-87.65139
41.93547,-87.64325
41.98216,-87.65692
41.85972,-87.62707
41.88455,-87.69262
41.86141,-87.6272
41.94529,-87.64929
41.97354,-87.69774
41.85759,-87.64046
41.94476,-87.64976
41.85953,-87.62592
41.94398,-87.64685
41.92111,-87.68691
41.90187,-87.66617
41.88548,-87.65495
41.99805,-87.6967
41.8572,-87.6641
41.80409,-87.62243
41.89791,-87.68364
41.9185,-87.69555
41.86804,-87.62724
41.8932,-87.62667
41.94721,-87.64681
41.95473,-87.64801
41.78387,-87.62825
41.78455,-87.63024
41.78325,-87.62964
41.78486,-87.63046
41.78501,-87.62967
41.78499,-87.62904
41.78321,-87.63045
41.78376,-87.62904
41.78541,-87.62973
41.78348,-87.62838
41.78455,-87.63043
41.78455,-87.62876
41.78336,-87.62989
41.78334,-87.62976
41.78524,-87.62887
41.78488,-87.63014
41.78397,-87.63019
41.78478,-87.62882
41.78503,-87.62835
41.78506,-87.62907
41.78334,-87.62991
41.78379,-87.62978
41.78521,-87.62911
41.7835,-87.63009
41.78385,-87.63055
41.78396,-87.62897
41.97362,-87.70659
41.85771,-87.67965
41.81707,-87.68722
42.00124,-87.66605
41.69964,-87.6071
41.87333,-87.70684
41.87256,-87.71351
41.87309,-87.71483
41.87317,-87.71464
41.87365,-87.71377
41.87312,-87.71528
41.87379,-87.71457
41.87404,-87.71343
41.94685,-87.65015
41.98384,-87.6615
41.96676,-87.70942
41.90172,-87.67021
41.91115,-87.6431
41.75492,-87.7298
41.90161,-87.62568
41.89768,-87.63862
41.94015,-87.68381
41.90317,-87.62696
41.90143,-87.6255
41.98862,-87.66508
41.85912,-87.71692
41.83027,-87.67849
41.84721,-87.71493
41.85907,-87.64299
41.79541,-87.70247
41.93792,-87.72936
41.8594,-87.6651
41.91757,-87.73977
41.83389,-87.65805
41.83852,-87.61659
41.96711,-87.7067
41.82412,-87.68971
41.75748,-87.55296
41.75626,-87.5517
41.75716,-87.55185
41.89315,-87.68037
41.75714,-87.55291
41.98098,-87.66559
41.87586,-87.643
41.96484,-87.658
41.94662,-87.65006
42.01699,-87.68896
42.01687,-87.68695
42.01708,-87.68659
41.96496,-87.77354
42.01618,-87.68709
42.01313,-87.67583
41.94528,-87.65968
41.90794,-87.64261
41.93916,-87.82569
41.91563,-87.70311
41.82223,-87.61981
41.91277,-87.63268
41.85536,-87.65521
41.75572,-87.55116
41.97142,-87.70355
41.89677,-87.69446
41.95121,-87.65591
41.90151,-87.69588
41.94434,-87.6462
41.89096,-87.68063
41.89598,-87.66684
41.91593,-87.69184
41.9776,-87.66972
41.97477,-87.6881
41.94185,-87.64236
41.95377,-87.6755
41.92155,-87.66483
41.93135,-87.65815
41.83238,-87.62132
41.91426,-87.63979
41.91405,-87.64122
41.8461,-87.61925
41.9166,-87.70723
41.90795,-87.62836
41.75696,-87.55202
41.92194,-87.65906
41.91133,-87.67096
41.93267,-87.69005
41.97564,-87.66655
41.87242,-87.65053
41.91901,-87.68671
41.94331,-87.65401
41.94533,-87.65136
41.9413,-87.65169
41.91085,-87.69316
41.90654,-87.66273
41.91999,-87.68636
41.89646,-87.6813
41.86806,-87.62379
41.97043,-87.65842
41.90334,-87.62744
41.98827,-87.65829
41.93578,-87.66849
41.94354,-87.65451
42.01402,-87.68099
41.94291,-87.6542
41.83388,-87.65433
41.97719,-87.70857
41.94342,-87.65649
41.9415,-87.65155
41.96237,-87.70421
41.77013,-87.57505
41.93112,-87.64546
41.94751,-87.70314
41.97281,-87.66686
41.9068,-87.63447
41.87296,-87.65357
41.84955,-87.68006
41.7215,-87.66413
41.99657,-87.66695
41.99588,-87.70278
41.92852,-87.71442
41.80632,-87.72898
41.89249,-87.62763
41.89121,-87.62919
41.89318,-87.62916
41.89122,-87.62792
41.89314,-87.62916
41.89242,-87.62782
41.8928,-87.62911
41.89102,-87.62765
41.89278,-87.62924
41.89104,-87.62921
41.80114,-87.59775
41.91927,-87.63843
41.96043,-87.69134
41.94105,-87.65289
41.90152,-87.69113
41.84902,-87.63512
41.93379,-87.6454
41.7773,-87.65303
41.77304,-87.67357
41.90438,-87.63047
41.88602,-87.64597
41.84857,-87.67755
41.79243,-87.63242
41.83259,-87.68545
41.8554,-87.62369
41.77208,-87.5815
41.96144,-87.72663
41.85651,-87.61778
41.9334,-87.72511
41.95066,-87.6559
41.91927,-87.68618
41.90848,-87.69492
41.70033,-87.68295
41.92292,-87.69869
41.92238,-87.71452
41.95947,-87.76762
41.94683,-87.65017
41.85476,-87.62423
41.85634,-87.6259
41.91632,-87.67936
41.91785,-87.68521
41.89373,-87.63112
41.90486,-87.6644
41.94222,-87.67976
41.98804,-87.66325
41.95093,-87.68575
41.94844,-87.65229
41.92085,-87.68397
41.88953,-87.66452
41.88111,-87.64145
41.85536,-87.61793
41.74134,-87.57633
41.88241,-87.63953
41.89299,-87.62788
41.85547,-87.66649
41.89895,-87.6821
41.96024,-87.7132
41.94702,-87.65454
41.89653,-87.66974
41.83549,-87.67904
41.97207,-87.65703
41.90265,-87.69761
41.99857,-87.69212
41.84837,-87.68466
41.99846,-87.69172
41.9804,-87.76995
41.88459,-87.70365
41.9064,-87.63002
41.96357,-87.65592
41.88312,-87.65087
41.85524,-87.62409
41.8967,-87.68245
41.9707,-87.69264
41.90964,-87.68664
41.85503,-87.62542
41.85479,-87.62507
41.85446,-87.62293
41.9035,-87.6261
41.94553,-87.64996
41.81344,-87.61123
41.89738,-87.63196
41.90121,-87.6328
41.85609,-87.6557
41.87843,-87.64054
41.8789,-87.64187
41.88806,-87.64562
41.88581,-87.63564
41.90856,-87.69264
41.95791,-87.65088
41.89685,-87.64143
41.90939,-87.67424
41.88534,-87.64033
41.89649,-87.63947
41.89718,-87.63976
41.95722,-87.77683
41.87902,-87.64036
41.87876,-87.64065
41.89177,-87.61701
41.82181,-87.6163
41.95784,-87.77488
41.88186,-87.62445
41.87864,-87.64043
41.79207,-87.76723
41.94745,-87.70249
41.81377,-87.61712
41.87271,-87.66392
41.98681,-87.66358
41.94711,-87.64611
41.88659,-87.64427
41.85508,-87.65113
41.88701,-87.64327
41.88612,-87.64418
41.80754,-87.62335
41.88652,-87.64265
41.8771,-87.64099
41.98958,-87.66176
41.88714,-87.6176
41.89697,-87.62898
41.93509,-87.65193
41.78203,-87.60999
41.84955,-87.68426
41.91619,-87.68897
41.88496,-87.64425
41.87798,-87.63457
41.88523,-87.64309
41.92542,-87.69627
41.9599,-87.72087
41.90196,-87.69055
41.88667,-87.61952
41.96236,-87.66789
41.89155,-87.68635
41.88333,-87.62989
41.88482,-87.62904
41.88493,-87.62897
41.80022,-87.59595
41.90402,-87.67179
41.77116,-87.72458
41.76361,-87.57399
41.90334,-87.62496
41.87661,-87.72265
41.94341,-87.65417
41.95448,-87.70942
41.88042,-87.64134
41.85289,-87.63222
41.85315,-87.63398
41.9417,-87.67077
41.88898,-87.62966
41.90832,-87.63501
41.91207,-87.67945
41.8929,-87.69324
41.87786,-87.72096
41.8761,-87.7225
41.9158,-87.68664
41.91738,-87.68731
41.91546,-87.68729
41.89778,-87.63704
41.96793,-87.69378
41.78226,-87.73938
41.80924,-87.61079
41.90588,-87.69328
41.8561,-87.62505
41.81063,-87.61251
41.81119,-87.61168
41.91639,-87.64133
41.94782,-87.76924
41.97084,-87.6685
41.89212,-87.67782
41.91076,-87.67325
41.90927,-87.64168
41.82997,-87.62129
41.88574,-87.62477
41.92049,-87.69368
41.91437,-87.6891
41.77056,-87.64338
41.83882,-87.63987
41.88974,-87.63332
41.90342,-87.66755
41.90513,-87.63091
41.83116,-87.6208
41.91546,-87.6965
41.91606,-87.69632
41.9152,-87.69623
41.99469,-87.7469
41.95302,-87.65438
41.9343,-87.65591
41.90456,-87.6654
41.97009,-87.70504
41.90077,-87.68699
41.87625,-87.72071
41.9722,-87.71982
41.8516,-87.63203
41.91864,-87.72748
41.87461,-87.62853
41.92179,-87.66132
41.88825,-87.62028
41.8525,-87.67406
41.93036,-87.66267
41.90568,-87.66526
41.89324,-87.61746
41.96277,-87.6676
41.90763,-87.66952
41.98056,-87.66631
41.93424,-87.714
41.89811,-87.66538
41.92004,-87.68036
41.88371,-87.62794
41.89983,-87.77412
41.89887,-87.68687
41.93472,-87.70686
41.89473,-87.66485
41.85839,-87.65437
41.90223,-87.66491
41.89938,-87.69756
41.95401,-87.72455
41.88882,-87.63325
41.92647,-87.69069
41.85252,-87.69818
41.87744,-87.64437
41.89828,-87.68878
41.88717,-87.64916
41.85003,-87.63296
41.8712,-87.62672
41.94536,-87.72622
41.9495,-87.65463
41.84091,-87.6637
41.83792,-87.64116
41.93087,-87.72097
41.97897,-87.67259
41.84414,-87.64314
42.00609,-87.66711
41.89917,-87.6371
41.89853,-87.63723
41.89763,-87.6373
41.89941,-87.6387
41.95231,-87.66259
41.89932,-87.64372
41.89172,-87.65635
41.90333,-87.665
41.91321,-87.716
41.81714,-87.6972
41.85847,-87.65561
41.88581,-87.62444
41.92186,-87.66225
41.89633,-87.65531
41.89391,-87.61946
41.92641,-87.702
41.90646,-87.69454
41.88324,-87.62834
41.96824,-87.72747
41.91396,-87.63408
41.88808,-87.62632
41.91972,-87.64266
41.93671,-87.66615
41.91055,-87.70696
41.91142,-87.67828
41.8847,-87.6421
41.82732,-87.67534
41.90404,-87.63005
41.89148,-87.61543
41.90565,-87.63368
41.90637,-87.62862
41.90944,-87.63027
41.90848,-87.6286
41.91016,-87.63141
41.81888,-87.69721
41.90454,-87.64502
41.9147,-87.6846
42.01666,-87.67683
41.89958,-87.64307
41.90035,-87.64233
41.89898,-87.64228
41.96577,-87.71093
41.90035,-87.64412
41.90272,-87.63091
41.84865,-87.68059
41.77735,-87.71957
41.72946,-87.57798
41.93475,-87.64721
41.9655,-87.71081
41.96409,-87.718
41.96789,-87.65535
41.9518,-87.65995
41.90039,-87.66675
41.97093,-87.69087
41.90858,-87.63572
41.88397,-87.63439
41.90083,-87.64324
41.80397,-87.58565
41.91957,-87.7099
41.80277,-87.58408
41.89984,-87.63549
41.91145,-87.71537
41.88715,-87.62597
41.94376,-87.6554
41.89588,-87.67239
41.84245,-87.64487
41.96798,-87.73285
41.8996,-87.69291
41.96475,-87.66425
41.8497,-87.68139
41.82355,-87.68835
41.72941,-87.57735
41.9655,-87.70897
41.96688,-87.70874
41.88429,-87.66017
41.86723,-87.62537
41.97311,-87.67331
41.92397,-87.63937
41.89912,-87.62954
41.8938,-87.63475
41.89359,-87.63525
41.89405,-87.63623
41.9054,-87.7079
41.90929,-87.66891
41.85923,-87.65481
41.7282,-87.57816
41.90584,-87.69185
41.93969,-87.67814
41.85845,-87.65501
41.95523,-87.72526
41.91705,-87.79626
41.85816,-87.61902
41.97133,-87.72903
41.85316,-87.67577
41.87242,-87.72286
41.94353,-87.67525
41.97126,-87.73026
41.91578,-87.69
41.97846,-87.71692
41.802,-87.59459
41.8012,-87.59323
41.80191,-87.5879
41.97342,-87.70015
41.90961,-87.78498
41.72996,-87.57649
41.87029,-87.6281
41.92535,-87.71588
41.93428,-87.65303
41.81462,-87.61118
41.92475,-87.68323
41.89382,-87.63292
41.95611,-87.72052
41.86874,-87.68464
41.86948,-87.68487
41.84563,-87.64527
41.89196,-87.63677
41.89388,-87.63543
41.90148,-87.69359
41.84946,-87.62996
41.85768,-87.66304
41.86556,-87.62378
41.89874,-87.66331
41.94685,-87.65372
41.89977,-87.62195
41.87561,-87.7551
41.81254,-87.61269
41.95478,-87.71786
41.9427,-87.65144
41.90046,-87.67326
41.95981,-87.75671
41.9082,-87.69096
41.99224,-87.78376
41.83177,-87.61743
41.90373,-87.67982
41.83031,-87.62222
41.93003,-87.64019
41.89912,-87.66483
41.90668,-87.66947
41.93967,-87.65149
41.88771,-87.61958
41.93841,-87.73178
41.82011,-87.62129
41.73529,-87.58754
41.82127,-87.62129
41.82146,-87.60423
41.8934,-87.65509
41.83363,-87.65166
41.90913,-87.66999
41.84996,-87.63195
42.01633,-87.67621
41.92065,-87.65976
41.94595,-87.65437
41.9064,-87.6681
41.94463,-87.65047
41.8787,-87.68627
41.90842,-87.69112
41.88824,-87.63372
41.94325,-87.65251
41.94804,-87.6594
41.95842,-87.65711
41.87405,-87.66113
41.97314,-87.66442
41.90427,-87.63129
41.91519,-87.6476
41.99422,-87.68348
42.01418,-87.66401
41.86499,-87.62444
41.87574,-87.67886
41.97124,-87.73019
41.96682,-87.69575
41.97116,-87.73008
41.91943,-87.65268
41.79859,-87.58874
41.79002,-87.62194
41.88329,-87.647
41.94118,-87.65292
41.90171,-87.66941
41.78471,-87.59602
41.91452,-87.71944
41.98535,-87.66216
41.87982,-87.69526
42.01786,-87.70028
41.95774,-87.69388
41.96801,-87.65883
41.88905,-87.76998
41.91417,-87.64696
41.96899,-87.6602
41.91132,-87.68624
41.94247,-87.75971
41.89683,-87.65865
41.85309,-87.69396
41.89935,-87.63674
41.8677,-87.69782
41.9262,-87.64058
41.89729,-87.63857
41.88968,-87.77078
42.01397,-87.68197
41.90276,-87.66567
41.90263,-87.66746
41.90992,-87.69013
41.93526,-87.7196
41.93569,-87.7205
41.85915,-87.64674
41.85516,-87.62507
41.8879,-87.62082
41.9556,-87.68218
41.85864,-87.65738
41.85893,-87.65685
41.94757,-87.66798
41.85688,-87.66358
41.90811,-87.68842
41.89451,-87.62798
41.89164,-87.61606
41.82925,-87.67233
41.94137,-87.65185
41.86624,-87.62428
41.90447,-87.66632
41.904,-87.66597
41.91441,-87.69681
41.92238,-87.7155
41.93011,-87.70289
41.90481,-87.62526
41.83366,-87.66549
41.88008,-87.62841
41.9804,-87.76993
41.76698,-87.6354
41.94983,-87.66304
41.92075,-87.69803
41.92456,-87.65287
41.87915,-87.72317
41.90246,-87.63399
41.90364,-87.63453
41.94291,-87.67929
41.90913,-87.66748
41.9021,-87.6353
41.90205,-87.63582
41.96646,-87.70963
41.92513,-87.7253
41.88255,-87.6576
41.96243,-87.73512
41.80504,-87.61066
41.83534,-87.65205
41.79793,-87.59139
41.91907,-87.65333
41.97206,-87.75365
41.88433,-87.66713
41.94273,-87.65092
42.00633,-87.70918
41.85533,-87.6745
41.91162,-87.66674
41.79989,-87.59288
41.96196,-87.64957
41.89898,-87.64429
41.90984,-87.67103
41.89623,-87.67082
41.89934,-87.64387
41.85154,-87.63567
41.97584,-87.66244
41.938,-87.71362
41.87206,-87.66197
41.87305,-87.65409
41.86826,-87.6598
41.92477,-87.72246
41.92409,-87.6659
41.91605,-87.68751
41.88699,-87.62607
41.89241,-87.66597
41.93583,-87.78578
41.93518,-87.64891
41.82758,-87.62245
41.95911,-87.67878
41.95454,-87.70068
41.84994,-87.63323
41.80505,-87.61185
41.95606,-87.76039
41.87317,-87.68872
41.92166,-87.69208
41.89215,-87.62118
41.98157,-87.65767
41.89889,-87.67391
41.93697,-87.68385
41.8945,-87.62817
41.95674,-87.68144
41.96214,-87.73428
41.9439,-87.72322
41.97005,-87.65616
41.98026,-87.77055
41.94338,-87.73444
41.94195,-87.70363
41.91684,-87.73848
42.01418,-87.67962
41.92623,-87.64602
41.90054,-87.66386
41.96182,-87.736
41.96342,-87.73446
41.96369,-87.73606
41.96348,-87.73419
41.89033,-87.63409
41.96763,-87.70848
41.8864,-87.62575
41.88382,-87.65264
41.94285,-87.73458
41.92518,-87.72155
41.94437,-87.66514
41.90114,-87.68835
41.94179,-87.73395
41.90231,-87.62782
41.96782,-87.66025
41.9555,-87.67868
41.9221,-87.69769
41.90667,-87.68822
41.8985,-87.6271
41.89921,-87.62913
41.89784,-87.62858
41.89956,-87.62762
41.89774,-87.62886
41.89956,-87.62915
41.93176,-87.66411
41.91795,-87.68654
41.97263,-87.67848
41.96655,-87.76844
41.95813,-87.7117
41.89508,-87.67163
41.89938,-87.65704
41.94817,-87.65283
41.87328,-87.62612
41.89826,-87.62244
41.94591,-87.65741
41.8775,-87.64398
41.89917,-87.64299
41.65578,-87.5379
41.87787,-87.67891
41.87578,-87.67921
41.91768,-87.63951
41.88987,-87.636
41.89439,-87.69359
41.89437,-87.66005
41.83563,-87.61888
41.86162,-87.62734
41.7808,-87.66029
41.85132,-87.63629
41.87741,-87.64198
41.95221,-87.64777
41.87748,-87.6793
42.00076,-87.67141
41.87738,-87.68084
41.93488,-87.72102
41.93888,-87.72112
41.93701,-87.64031
41.87593,-87.68038
41.94376,-87.73529
41.90801,-87.63664
41.90332,-87.68975
41.94833,-87.65679
41.90471,-87.69011
41.74535,-87.72658
41.99563,-87.73509
41.89895,-87.63578
41.90639,-87.6366
41.87648,-87.68065
41.89288,-87.67779
41.81445,-87.62298
41.8561,-87.62619
41.85628,-87.62568
41.77435,-87.58818
42.01836,-87.67342
41.90355,-87.68901
41.92982,-87.70673
41.89842,-87.63836
41.93551,-87.70574
41.90062,-87.68987
41.94578,-87.65101
41.88613,-87.62481
41.86522,-87.6253
41.90937,-87.675
41.9084,-87.62538
41.89428,-87.67546
41.93918,-87.66235
41.89807,-87.66603
41.9603,-87.67852
41.86703,-87.62404
41.92968,-87.71118
41.77748,-87.59304
41.90702,-87.67993
41.91666,-87.69611
41.91873,-87.69639
41.92232,-87.64813
41.96641,-87.65946
41.96643,-87.66022
41.91019,-87.68767
41.93893,-87.69855
41.88492,-87.62929
41.85396,-87.66834
41.91023,-87.64165
41.86572,-87.62524
41.79967,-87.59316
41.89028,-87.62394
41.91143,-87.68526
41.91311,-87.6435
41.8503,-87.69938
41.93985,-87.65816
41.78688,-87.61519
41.98561,-87.67153
41.87378,-87.63031
41.91851,-87.78843
41.93436,-87.65709
41.88444,-87.63513
41.77892,-87.59306
41.8868,-87.62091
41.9023,-87.68233
41.88754,-87.62108
41.85237,-87.62782
41.9101,-87.71397
41.9097,-87.67383
41.96972,-87.76852
41.90582,-87.68044
41.88608,-87.70517
41.79939,-87.59464
41.92074,-87.68975
41.92291,-87.6833
41.90454,-87.69208
41.91566,-87.72045
41.95763,-87.69297
41.97234,-87.69861
41.88179,-87.64295
41.76903,-87.6242
41.95219,-87.83417
41.76983,-87.62362
41.92753,-87.72119
41.89489,-87.68648
41.76601,-87.58592
41.94229,-87.67871
41.8689,-87.6658
41.94004,-87.72245
41.8925,-87.66325
41.95636,-87.6985
41.86916,-87.68421
41.78503,-87.60127
41.8471,-87.65126
41.89383,-87.63064
42.0037,-87.67305
41.92592,-87.64219
41.91638,-87.68408
42.01539,-87.68452
41.94839,-87.65538
41.89632,-87.67245
41.80254,-87.59053
41.96943,-87.6811
41.92109,-87.64664
42.01947,-87.66546
41.90875,-87.6748
41.92501,-87.72373
41.98368,-87.70557
41.85868,-87.65822
41.88074,-87.7737
41.89356,-87.65352
41.90867,-87.6751
41.85173,-87.63264
41.84317,-87.63894
41.96675,-87.70869
41.88674,-87.62971
41.87568,-87.6812
41.90493,-87.68252
41.89431,-87.68065
41.93226,-87.70909
41.93952,-87.65816
41.94657,-87.65432
41.90616,-87.689
41.978,-87.7084
41.91903,-87.66059
41.7549,-87.64715
41.90859,-87.68434
41.90125,-87.66873
41.77848,-87.60232
41.82255,-87.60739
41.89689,-87.62782
41.85932,-87.6721
41.90216,-87.68174
41.93823,-87.64617
41.87298,-87.66396
41.95311,-87.75247
41.90459,-87.68754
41.85749,-87.64694
41.81953,-87.62475
41.96333,-87.66475
41.94282,-87.67599
41.90549,-87.6694
41.94402,-87.65095
41.91733,-87.68412
41.9116,-87.68489
41.91185,-87.63736
41.88054,-87.68093
41.91037,-87.6354
41.95306,-87.65732
41.74332,-87.61575
41.79572,-87.65287
41.79595,-87.65341
41.86738,-87.62402
41.93562,-87.71742
41.92962,-87.7243
41.86738,-87.62522
41.94971,-87.64341
41.91006,-87.6351
41.91002,-87.63509
41.90989,-87.6369
41.91146,-87.63526
41.91148,-87.63578
41.79297,-87.63273
41.85877,-87.62215
41.90988,-87.63665
41.90969,-87.63709
41.91006,-87.63629
41.91173,-87.63694
41.91203,-87.63564
41.94154,-87.76538
41.89477,-87.6277
41.97001,-87.74643
41.92011,-87.71136
41.87848,-87.68404
41.94575,-87.65301
41.7231,-87.62106
41.9116,-87.63538
41.97518,-87.68519
41.87445,-87.66238
41.91122,-87.63764
41.91113,-87.64946
41.89663,-87.6869
41.98747,-87.65604
41.9117,-87.72439
41.74448,-87.61581
41.89531,-87.69053
41.93994,-87.67153
41.92385,-87.68372
41.89278,-87.64425
41.93117,-87.65438
41.91126,-87.6839
41.91009,-87.63921
41.93768,-87.67442
42.01926,-87.66666
41.90117,-87.66866
41.93201,-87.66231
41.90585,-87.6829
41.91467,-87.69762
41.88442,-87.63394
41.86701,-87.62378
41.95293,-87.65555
41.72933,-87.57679
41.90894,-87.67333
41.72839,-87.57875
41.85799,-87.69454
41.78542,-87.62993
41.78376,-87.63009
41.78489,-87.62978
41.7852,-87.62905
41.79592,-87.58044
41.79651,-87.58256
41.80404,-87.61528
41.80306,-87.58541
41.79897,-87.58445
41.79897,-87.58413
41.89421,-87.66326
41.92121,-87.68263
41.91445,-87.69771
41.97545,-87.68408
41.8851,-87.68274
41.93655,-87.65484
41.96901,-87.65638
41.93462,-87.69244
41.88395,-87.77252
41.91466,-87.6973
41.96837,-87.76658
41.8788,-87.64115
41.87559,-87.64125
41.9223,-87.63892
41.94252,-87.64335
41.91092,-87.67501
41.89808,-87.69186
41.88656,-87.63458
41.86912,-87.6267
41.87164,-87.62608
41.82282,-87.60834
41.79689,-87.5968
41.86594,-87.62423
41.84862,-87.69958
41.84506,-87.64057
41.90536,-87.68863
41.90474,-87.62962
41.85169,-87.63242
41.93022,-87.66858
41.95439,-87.71372
41.91822,-87.77926
41.75594,-87.5762
41.97354,-87.68827
41.92904,-87.64057
41.76222,-87.65631
41.76094,-87.65535
41.94175,-87.65043
41.91549,-87.72907
41.91365,-87.7077
41.9421,-87.72564
41.87859,-87.68012
41.90272,-87.62494
41.90253,-87.62662
41.7283,-87.57841
42.01395,-87.67877
41.892,-87.67392
41.90132,-87.67953
41.84282,-87.62026
41.87095,-87.65664
41.96537,-87.73685
41.98602,-87.77929
41.77032,-87.59016
41.96636,-87.7668
41.76984,-87.59
41.90946,-87.7124
41.896,-87.6619
41.82861,-87.61961
41.89393,-87.66233
41.90213,-87.6693
41.91237,-87.67985
41.89674,-87.6893
41.95563,-87.65357
41.93283,-87.70395
41.88611,-87.70351
41.91261,-87.64147
41.91355,-87.79006
41.76117,-87.65579
41.89446,-87.68041
42.01243,-87.68587
41.92623,-87.66882
41.86809,-87.66143
41.96486,-87.64973
41.96361,-87.64954
41.97067,-87.66173
41.97179,-87.65977
41.97074,-87.66033
41.97235,-87.66152
41.89308,-87.61581
41.76329,-87.59808
41.92503,-87.69175
41.90685,-87.63372
41.89929,-87.6894
41.99199,-87.65695
